"","V1","V2","pv$pvalues"
"Response V14035","2R","11567198",0.816575587396045
"Response V14036","2R","11567688",0.707459215889967
"Response V14037","2R","11567924",0.358509617619838
"Response V14038","2R","11571608",0.730097696062155
"Response V14039","2R","11573444",0.0556584096422854
"Response V14040","2R","11574228",0.601643925334474
"Response V14041","2R","11575944",0.929428125905143
"Response V14042","2R","11575988",0.659535656419409
"Response V14043","2R","11576021",0.00358131543325303
"Response V14044","2R","11576320",0.80541274445583
"Response V14045","2R","11576333",0.181523947677913
"Response V14046","2R","11576535",0.469925393357035
"Response V14047","2R","11576549",0.21501598028221
"Response V14048","2R","11576559",0.478977137612276
"Response V14049","2R","11587623",0.130852120636007
"Response V14050","2R","11587630",0.425330691568006
"Response V14051","2R","11592070",0.668503273049784
"Response V14052","2R","11592099",0.506253160303617
"Response V14053","2R","11597740",0.34867002611198
"Response V14054","2R","11599961",0.530714453271046
"Response V14055","2R","11603472",0.665840247526831
"Response V14056","2R","11603895",3.2197417802525e-17
"Response V14057","2R","11605343",0.796054486424645
"Response V14058","2R","11614114",0.162920220360548
"Response V14059","2R","11614116",0.939771608686667
"Response V14060","2R","11614157",0.19561975454029
"Response V14061","2R","11623932",0.0966153102446601
"Response V14062","2R","11625340",0.539297312728484
"Response V14063","2R","11625447",0.415980522047402
"Response V14064","2R","11626068",0.836150886164471
"Response V14065","2R","11626225",0.987598644829191
"Response V14066","2R","11626468",0.970448189938299
"Response V14067","2R","11630990",0.129170309317609
"Response V14068","2R","11635935",0.0016310306771139
"Response V14069","2R","11636598",0.453260153378805
"Response V14070","2R","11637096",0.584619637027527
"Response V14071","2R","11637120",0.171133078729776
"Response V14072","2R","11637323",0.0138009413753096
"Response V14073","2R","11642485",0.474536087367936
"Response V14074","2R","11647500",0.829626919363441
"Response V14075","2R","11648436",0.855460104835766
"Response V14076","2R","11654904",0.930757532218388
"Response V14077","2R","11654928",0.78219350530594
"Response V14078","2R","11655274",0.832734042990939
"Response V14079","2R","11656659",0.00321396953372582
"Response V14080","2R","11663040",0.562425552079934
"Response V14081","2R","11663599",0.929832883602867
"Response V14082","2R","11663608",0.0199787624312297
"Response V14083","2R","11664529",0.491072017573965
"Response V14084","2R","11664531",0.51115664621293
"Response V14085","2R","11665805",0.15702857793388
"Response V14086","2R","11666504",0.941332496704617
"Response V14087","2R","11667483",0.440345716669239
"Response V14088","2R","11667875",0.58263269739212
"Response V14089","2R","11668192",0.13413081541216
"Response V14090","2R","11672168",0.597934778633353
"Response V14091","2R","11673933",0.126954598959031
"Response V14092","2R","11674644",0.504340854230326
"Response V14093","2R","11677956",0.616399016888712
"Response V14094","2R","11678731",0.341445997252299
"Response V14095","2R","11678792",0.371483116542102
"Response V14096","2R","11678811",0.322466470099847
"Response V14097","2R","11679208",0.586485123596219
"Response V14098","2R","11679792",0.191762985901662
"Response V14099","2R","11680750",0.636879994293639
"Response V14100","2R","11681826",0.746664238688767
"Response V14101","2R","11683212",0.869975910850342
"Response V14102","2R","11683786",0.296902410684852
"Response V14103","2R","11686632",0.513348537328673
"Response V14104","2R","11689804",0.449253244514025
"Response V14105","2R","11690386",0.306950822802605
"Response V14106","2R","11690759",0.91012192136229
"Response V14107","2R","11691527",0.89073403098446
"Response V14108","2R","11691703",0.667888196956676
"Response V14109","2R","11692618",0.60835260796353
"Response V14110","2R","11693019",0.627704762254782
"Response V14111","2R","11693479",0.00067384223665029
"Response V14112","2R","11699435",0.790494998572703
"Response V14113","2R","11703042",0.443704506806724
"Response V14114","2R","11707294",0.0379706747338173
"Response V14115","2R","11710995",0.451697569615811
"Response V14116","2R","11711640",0.740987473024031
"Response V14117","2R","11712238",0.311881920792764
"Response V14118","2R","11712314",0.656113331885461
"Response V14119","2R","11713146",0.000308949439952418
"Response V14120","2R","11714527",0.0376447136022834
"Response V14121","2R","11714564",0.714442980036828
"Response V14122","2R","11716022",0.0110971642331545
"Response V14123","2R","11716040",0.347204801022313
"Response V14124","2R","11716462",3.4284426189934e-05
"Response V14125","2R","11717503",0.783788349402559
"Response V14126","2R","11718431",0.024518956813312
"Response V14127","2R","11718896",0.777877655548239
"Response V14128","2R","11718919",0.709477853057837
"Response V14129","2R","11720262",0.145766506203804
"Response V14130","2R","11720295",0.30005319168916
"Response V14131","2R","11721287",0.0252847513391523
"Response V14132","2R","11721457",0.351300567488652
"Response V14133","2R","11726453",0.286686832848241
"Response V14134","2R","11728100",0.644752373417313
"Response V14135","2R","11728789",0.398967358065563
"Response V14136","2R","11729381",0.717675507294595
"Response V14137","2R","11730409",0.945244628419768
"Response V14138","2R","11730798",0.601441394919557
"Response V14139","2R","11731281",0.802346723094133
"Response V14140","2R","11731299",0.752359051851763
"Response V14141","2R","11732450",1.26990418437661e-07
"Response V14142","2R","11732951",0.638198973373867
"Response V14143","2R","11734959",0.675118145428209
"Response V14144","2R","11736659",0.184301560789244
"Response V14145","2R","11737664",0.737402660070359
"Response V14146","2R","11738761",0.58822905494339
"Response V14147","2R","11738980",0.674787576494899
"Response V14148","2R","11740156",0.574991523838904
"Response V14149","2R","11741921",0.899720582263996
"Response V14150","2R","11741990",0.65128868024574
"Response V14151","2R","11742398",0.716171098735768
"Response V14152","2R","11743805",0.0679909539303431
"Response V14153","2R","11744916",0.889618288924689
"Response V14154","2R","11750649",0.34959995777915
"Response V14155","2R","11750754",0.191989814998611
"Response V14156","2R","11750890",0.310107022687265
"Response V14157","2R","11751100",0.969928976805197
"Response V14158","2R","11756701",0.471959141697409
"Response V14159","2R","11756798",0.989030969083314
"Response V14160","2R","11757083",0.78187467119609
"Response V14161","2R","11759968",0.0764142871098962
"Response V14162","2R","11762410",0.674411111852678
"Response V14163","2R","11762475",0.338213336659044
"Response V14164","2R","11763130",0.639018153078222
"Response V14165","2R","11764491",0.94040573624345
"Response V14166","2R","11766224",0.610410492773691
"Response V14167","2R","11768182",0.256207917728834
"Response V14168","2R","11770009",0.550070203402704
"Response V14169","2R","11770010",0.583725530642236
"Response V14170","2R","11771275",0.578846189808487
"Response V14171","2R","11771279",0.848461925615376
"Response V14172","2R","11771332",0.521120384180093
"Response V14173","2R","11771553",0.928415376409956
"Response V14174","2R","11772121",0.78559645255708
"Response V14175","2R","11774371",0.225264973902396
"Response V14176","2R","11779344",0.856260569593567
"Response V14177","2R","11779366",0.937269146904111
"Response V14178","2R","11779370",0.770321938896265
"Response V14179","2R","11786691",0.64061532582897
"Response V14180","2R","11787320",0.138820019015456
"Response V14181","2R","11790726",0.500092374414634
"Response V14182","2R","11793097",0.97350300606826
"Response V14183","2R","11793396",0.770795410179581
"Response V14184","2R","11794164",0.1843656369359
"Response V14185","2R","11796305",0.00329629808433422
"Response V14186","2R","11798259",0.21006309482005
"Response V14187","2R","11799038",0.145212835887268
"Response V14188","2R","11799331",0.0169948696588204
"Response V14189","2R","11799844",0.00179725680591468
"Response V14190","2R","11799892",0.234984908491347
"Response V14191","2R","11800279",0.758239276376064
"Response V14192","2R","11801848",0.951977543621901
"Response V14193","2R","11806288",0.754583300358145
"Response V14194","2R","11806676",0.5559478104111
"Response V14195","2R","11810441",0.320075250571663
"Response V14196","2R","11818286",0.53036605350605
"Response V14197","2R","11818290",0.272004255043017
"Response V14198","2R","11818297",0.765550152186294
"Response V14199","2R","11819702",0.990371627570609
"Response V14200","2R","11820777",0.923972858890734
"Response V14201","2R","11821892",0.209449729307102
"Response V14202","2R","11824754",0.0553154432926029
"Response V14203","2R","11829295",0.650460425509076
"Response V14204","2R","11829532",0.310722205407213
"Response V14205","2R","11829865",0.618207628111165
"Response V14206","2R","11829895",0.567131684644402
"Response V14207","2R","11831269",0.523539572627812
"Response V14208","2R","11831275",0.613198226968281
"Response V14209","2R","11831573",0.335822183858738
"Response V14210","2R","11836820",0.884932000089243
"Response V14211","2R","11836821",0.619852579674389
"Response V14212","2R","11837837",0.252908663105424
"Response V14213","2R","11838178",0.528810863591341
"Response V14214","2R","11838917",0.97650492045555
"Response V14215","2R","11839038",0.34598334128578
"Response V14216","2R","11839237",0.570759138222165
"Response V14217","2R","11839715",0.333059809592005
"Response V14218","2R","11839789",0.533591322000038
"Response V14219","2R","11849101",0.475832384233425
"Response V14220","2R","11864135",0.0170648483290153
"Response V14221","2R","11886043",0.983126373483865
"Response V14222","2R","11888436",0.135426826837126
"Response V14223","2R","11899371",0.11206439156183
"Response V14224","2R","11906793",0.801373844712717
"Response V14225","2R","11910811",0.952693725385295
"Response V14226","2R","11910818",0.968997594461869
"Response V14227","2R","11914237",0.420172492196131
"Response V14228","2R","11920389",0.0184876607462184
"Response V14229","2R","11925306",0.916751383433054
"Response V14230","2R","11925343",0.765140593729672
"Response V14231","2R","11926305",0.602245098588053
"Response V14232","2R","11926377",0.709674137977965
"Response V14233","2R","11926616",0.322840682282348
"Response V14234","2R","11928613",0.983715188899527
"Response V14235","2R","11928925",0.0515783965857727
"Response V14236","2R","11928926",0.382382052705465
"Response V14237","2R","11928950",0.868263297172736
"Response V14238","2R","11929304",0.0138307798100996
"Response V14239","2R","11929396",0.453545830152881
"Response V14240","2R","11929484",0.0908555302566874
"Response V14241","2R","11929562",0.421868935035906
"Response V14242","2R","11929612",0.646269485749826
"Response V14243","2R","11934711",0.82931857888375
"Response V14244","2R","11934996",0.212692541797877
"Response V14245","2R","11935941",0.0366290078536078
"Response V14246","2R","11936044",0.100507736152017
"Response V14247","2R","11936348",0.724081771312807
"Response V14248","2R","11936383",0.000731936627186487
"Response V14249","2R","11936390",0.489185702456793
"Response V14250","2R","11938418",0.145402958943533
"Response V14251","2R","11938441",0.584528157456876
"Response V14252","2R","11941640",0.54644383062558
"Response V14253","2R","11942753",0.303197736075931
"Response V14254","2R","11943427",0.421620571574395
"Response V14255","2R","11945699",0.548768566272246
"Response V14256","2R","11945826",0.78680863928659
"Response V14257","2R","11945896",0.737754580892515
"Response V14258","2R","11946419",0.743007247215805
"Response V14259","2R","11947668",0.873227097517807
"Response V14260","2R","11948205",8.48801794927497e-07
"Response V14261","2R","11948400",0.759055046739121
"Response V14262","2R","11949584",0.754224603640226
"Response V14263","2R","11949855",0.698144773998032
"Response V14264","2R","11949877",0.297357715365313
"Response V14265","2R","11950205",0.296610249144596
"Response V14266","2R","11950513",0.704627710433976
"Response V14267","2R","11950659",0.00337754976496446
